/usr/local/lib/python3.10/dist-packages/torch/utils/_pytree.py:185: FutureWarning: optree is installed but the version is too old to support PyTorch Dynamo in C++ pytree. C++ pytree support is disabled. Please consider upgrading optree using `python3 -m pip install --upgrade 'optree>=0.13.0'`.
  warnings.warn(
/usr/lib/python3/dist-packages/requests/__init__.py:87: RequestsDependencyWarning: urllib3 (2.5.0) or chardet (4.0.0) doesn't match a supported version!
  warnings.warn("urllib3 ({}) or chardet ({}) doesn't match a supported "
wandb: Currently logged in as: bloggerwang1217 (bloggerwang1217-national-taiwan-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 62yema0t
wandb: Tracking run with wandb version 0.23.0
wandb: Run data is saved locally in /home/bloggerwang/robot-vaccum-rl/wandb/run-20251118_054540-62yema0t
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run collision-50-energy-100-epsilon-0
wandb: ⭐️ View project at https://wandb.ai/lazyhao-national-taiwan-university/robot-vacuum-rl
wandb: 🚀 View run at https://wandb.ai/lazyhao-national-taiwan-university/robot-vacuum-rl/runs/62yema0t
Using device: cuda
[Episode 0] Steps: 2 | Survival: 1/4 | Mean Reward: -0.86 | Collisions: 1 | Kills: 0
[Episode 729] Steps: 500 | Survival: 4/4 | Mean Reward: 251.50 | Collisions: 0 | Kills: 0
[Episode 730] Steps: 500 | Survival: 4/4 | Mean Reward: 252.20 | Collisions: 0 | Kills: 0
[Episode 731] Steps: 500 | Survival: 4/4 | Mean Reward: 251.99 | Collisions: 0 | Kills: 0
[Episode 732] Steps: 500 | Survival: 4/4 | Mean Reward: 251.84 | Collisions: 0 | Kills: 0
[Episode 733] Steps: 500 | Survival: 4/4 | Mean Reward: 253.50 | Collisions: 0 | Kills: 0
[Episode 734] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 735] Steps: 500 | Survival: 4/4 | Mean Reward: 253.00 | Collisions: 0 | Kills: 0
[Episode 736] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 737] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 738] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 739] Steps: 500 | Survival: 4/4 | Mean Reward: 253.62 | Collisions: 0 | Kills: 0
[Episode 740] Steps: 500 | Survival: 4/4 | Mean Reward: 254.09 | Collisions: 0 | Kills: 0
[Episode 741] Steps: 500 | Survival: 4/4 | Mean Reward: 253.62 | Collisions: 0 | Kills: 0
[Episode 742] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 743] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 744] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 745] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 746] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 747] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 748] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 749] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 750] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 751] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 752] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 753] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 754] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 755] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 756] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 757] Steps: 500 | Survival: 4/4 | Mean Reward: 254.65 | Collisions: 0 | Kills: 0
[Episode 758] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 759] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 760] Steps: 500 | Survival: 4/4 | Mean Reward: 253.50 | Collisions: 0 | Kills: 0
[Episode 761] Steps: 500 | Survival: 4/4 | Mean Reward: 254.34 | Collisions: 0 | Kills: 0
[Episode 762] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 763] Steps: 500 | Survival: 4/4 | Mean Reward: 251.75 | Collisions: 0 | Kills: 0
[Episode 764] Steps: 500 | Survival: 4/4 | Mean Reward: 243.60 | Collisions: 0 | Kills: 0
[Episode 765] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 766] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 767] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 768] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 769] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 770] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 771] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 772] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 773] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 774] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 775] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 776] Steps: 500 | Survival: 4/4 | Mean Reward: 250.75 | Collisions: 0 | Kills: 0
[Episode 777] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 778] Steps: 500 | Survival: 4/4 | Mean Reward: 254.76 | Collisions: 0 | Kills: 0
[Episode 779] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 780] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 781] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 782] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 783] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 784] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 785] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 786] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 787] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 788] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 789] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 790] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 791] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 792] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 793] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 794] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 795] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 796] Steps: 500 | Survival: 4/4 | Mean Reward: 248.50 | Collisions: 0 | Kills: 0
[Episode 797] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 798] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 799] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 800] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 801] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 802] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 803] Steps: 500 | Survival: 4/4 | Mean Reward: 246.62 | Collisions: 0 | Kills: 0
[Episode 804] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 805] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 806] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 807] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 808] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 809] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 810] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 811] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 812] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 813] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 814] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 815] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 816] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 817] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 818] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 819] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 820] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 821] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 822] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 823] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 824] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 825] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 826] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 827] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 828] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 829] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 830] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 831] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 832] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 833] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 834] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 835] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 836] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 837] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 838] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 839] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 840] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 841] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 842] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 843] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 844] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 845] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 846] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 847] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 848] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 849] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 850] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 851] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 852] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 853] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 854] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 855] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 856] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 857] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 858] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 859] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 860] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 861] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 862] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 863] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 864] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 865] Steps: 500 | Survival: 4/4 | Mean Reward: 252.75 | Collisions: 0 | Kills: 0
[Episode 866] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 867] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 868] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 869] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 870] Steps: 500 | Survival: 4/4 | Mean Reward: 254.41 | Collisions: 0 | Kills: 0
[Episode 871] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 872] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 873] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 874] Steps: 500 | Survival: 4/4 | Mean Reward: 251.25 | Collisions: 0 | Kills: 0
[Episode 875] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 876] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 877] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 878] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 879] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 880] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 881] Steps: 500 | Survival: 4/4 | Mean Reward: 254.85 | Collisions: 0 | Kills: 0
[Episode 882] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 883] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 884] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 885] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 886] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 887] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 888] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 889] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 890] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 891] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 892] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 893] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 894] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 895] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 896] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 897] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 898] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 899] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 900] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 901] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 902] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 903] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 904] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 905] Steps: 500 | Survival: 4/4 | Mean Reward: 252.87 | Collisions: 0 | Kills: 0
[Episode 906] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 907] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 908] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 909] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 910] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 911] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 912] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 913] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 914] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 915] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 916] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 917] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 918] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 919] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 920] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 921] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 922] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 923] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 924] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 925] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 926] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 927] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 928] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 929] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 930] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 931] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 932] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 933] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 934] Steps: 500 | Survival: 4/4 | Mean Reward: 254.24 | Collisions: 0 | Kills: 0
[Episode 935] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 936] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 937] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 938] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 939] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 940] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 941] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 942] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 943] Steps: 500 | Survival: 4/4 | Mean Reward: 254.37 | Collisions: 0 | Kills: 0
[Episode 944] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 945] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 946] Steps: 500 | Survival: 4/4 | Mean Reward: 254.27 | Collisions: 0 | Kills: 0
[Episode 947] Steps: 500 | Survival: 4/4 | Mean Reward: 253.56 | Collisions: 0 | Kills: 0
[Episode 948] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 949] Steps: 500 | Survival: 4/4 | Mean Reward: 254.00 | Collisions: 0 | Kills: 0
[Episode 950] Steps: 500 | Survival: 4/4 | Mean Reward: 253.75 | Collisions: 0 | Kills: 0
[Episode 951] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 952] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 953] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 954] Steps: 500 | Survival: 4/4 | Mean Reward: 254.50 | Collisions: 0 | Kills: 0
[Episode 955] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 956] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 957] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 958] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 959] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 960] Steps: 500 | Survival: 4/4 | Mean Reward: 247.00 | Collisions: 0 | Kills: 0
[Episode 961] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
[Episode 962] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 963] Steps: 500 | Survival: 4/4 | Mean Reward: 241.37 | Collisions: 0 | Kills: 0
[Episode 964] Steps: 500 | Survival: 4/4 | Mean Reward: 253.00 | Collisions: 0 | Kills: 0
[Episode 965] Steps: 500 | Survival: 4/4 | Mean Reward: 252.75 | Collisions: 0 | Kills: 0
[Episode 966] Steps: 500 | Survival: 4/4 | Mean Reward: 253.62 | Collisions: 0 | Kills: 0
[Episode 967] Steps: 500 | Survival: 4/4 | Mean Reward: 254.87 | Collisions: 0 | Kills: 0
[Episode 968] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 969] Steps: 500 | Survival: 4/4 | Mean Reward: 254.12 | Collisions: 0 | Kills: 0
[Episode 970] Steps: 500 | Survival: 4/4 | Mean Reward: 254.62 | Collisions: 0 | Kills: 0
[Episode 971] Steps: 500 | Survival: 4/4 | Mean Reward: 253.87 | Collisions: 0 | Kills: 0
[Episode 972] Steps: 500 | Survival: 4/4 | Mean Reward: 254.25 | Collisions: 0 | Kills: 0
[Episode 973] Steps: 500 | Survival: 4/4 | Mean Reward: 253.00 | Collisions: 0 | Kills: 0
[Episode 974] Steps: 500 | Survival: 4/4 | Mean Reward: 255.00 | Collisions: 0 | Kills: 0
[Episode 975] Steps: 500 | Survival: 4/4 | Mean Reward: 254.75 | Collisions: 0 | Kills: 0
